month,profit_center,region,product_category,line_item_description,year,month_int,quarter,is_qtr_end,revenue
2024-01-01,Service_C,LATAM,Hardware Sales,Annual Premium License,2024,1,1,0,4283.44
2024-01-01,Sales_Channel_X,APAC,Hardware Sales,Cloud Server Unit,2024,1,1,0,6554.47
2024-01-01,Product_B,EMEA,Hardware Sales,Installation Fee,2024,1,1,0,5295.13
2024-01-01,Service_C,EMEA,Maintenance,Cloud Server Unit,2024,1,1,0,6104.15
2024-01-01,Product_B,North America,Software Subscription,Consulting Project Alpha,2024,1,1,0,3631.42
2024-01-01,Service_C,North America,Professional Services,Consulting Project Alpha,2024,1,1,0,5998.17
2024-01-01,Product_B,LATAM,Software Subscription,Cloud Server Unit,2024,1,1,0,5164.88
2024-01-01,Product_B,EMEA,Hardware Sales,Legacy Product Support,2024,1,1,0,4849.73
2024-01-01,Product_A,LATAM,Maintenance,Legacy Product Support,2024,1,1,0,7156.66
2024-01-01,Service_C,North America,Professional Services,Annual Premium License,2024,1,1,0,5067.37
2024-01-01,Product_B,LATAM,Hardware Sales,Cloud Server Unit,2024,1,1,0,4726.11
2024-01-01,Product_A,EMEA,Software Subscription,Installation Fee,2024,1,1,0,1633.54
2024-01-01,Product_B,North America,Software Subscription,Consulting Project Alpha,2024,1,1,0,4527.61
2024-01-01,Sales_Channel_X,APAC,Hardware Sales,Cloud Server Unit,2024,1,1,0,6171.05
2024-01-01,Product_A,EMEA,Maintenance,Standard Monthly Fee,2024,1,1,0,3143.32
2024-01-01,Product_B,North America,Software Subscription,Annual Premium License,2024,1,1,0,5165.31
2024-01-01,Service_C,APAC,Software Subscription,Legacy Product Support,2024,1,1,0,4307.33
2024-01-01,Sales_Channel_X,North America,Maintenance,Cloud Server Unit,2024,1,1,0,6408.63
2024-01-01,Sales_Channel_X,EMEA,Maintenance,Standard Monthly Fee,2024,1,1,0,3181.2
2024-01-01,Sales_Channel_X,LATAM,Software Subscription,Consulting Project Alpha,2024,1,1,0,4022.61
2024-01-01,Product_B,EMEA,Maintenance,Legacy Product Support,2024,1,1,0,3582.0
2024-01-01,Product_A,APAC,Software Subscription,Installation Fee,2024,1,1,0,4768.79
2024-01-01,Product_A,EMEA,Hardware Sales,Standard Monthly Fee,2024,1,1,0,3704.07
2024-01-01,Service_C,North America,Hardware Sales,Standard Monthly Fee,2024,1,1,0,5296.22
2024-01-01,Product_B,EMEA,Maintenance,Standard Monthly Fee,2024,1,1,0,5651.16
2024-01-01,Service_C,APAC,Hardware Sales,Cloud Server Unit,2024,1,1,0,2644.79
2024-01-01,Product_A,LATAM,Professional Services,Cloud Server Unit,2024,1,1,0,7129.43
2024-01-01,Service_C,EMEA,Hardware Sales,Consulting Project Alpha,2024,1,1,0,5674.17
2024-01-01,Product_B,EMEA,Software Subscription,Installation Fee,2024,1,1,0,5871.78
2024-01-01,Sales_Channel_X,APAC,Maintenance,Standard Monthly Fee,2024,1,1,0,2752.69
2024-01-01,Sales_Channel_X,North America,Maintenance,Annual Premium License,2024,1,1,0,2451.7
2024-01-01,Product_A,EMEA,Maintenance,Cloud Server Unit,2024,1,1,0,2313.51
2024-01-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2024,1,1,0,3422.54
2024-01-01,Sales_Channel_X,EMEA,Professional Services,Consulting Project Alpha,2024,1,1,0,4052.25
2024-01-01,Product_B,EMEA,Hardware Sales,Cloud Server Unit,2024,1,1,0,4994.35
2024-01-01,Sales_Channel_X,North America,Professional Services,Cloud Server Unit,2024,1,1,0,5901.83
2024-01-01,Sales_Channel_X,LATAM,Professional Services,Annual Premium License,2024,1,1,0,5177.24
2024-01-01,Product_B,LATAM,Professional Services,Consulting Project Alpha,2024,1,1,0,4296.29
2024-01-01,Sales_Channel_X,APAC,Hardware Sales,Legacy Product Support,2024,1,1,0,5928.94
2024-01-01,Product_A,North America,Software Subscription,Cloud Server Unit,2024,1,1,0,6441.48
2024-01-01,Product_B,EMEA,Hardware Sales,Consulting Project Alpha,2024,1,1,0,1304.01
2024-01-01,Sales_Channel_X,APAC,Professional Services,Installation Fee,2024,1,1,0,8173.02
2024-01-01,Product_B,North America,Maintenance,Legacy Product Support,2024,1,1,0,4408.91
2024-01-01,Product_A,APAC,Maintenance,Cloud Server Unit,2024,1,1,0,4159.49
2024-01-01,Sales_Channel_X,LATAM,Software Subscription,Consulting Project Alpha,2024,1,1,0,6160.55
2024-01-01,Sales_Channel_X,LATAM,Software Subscription,Standard Monthly Fee,2024,1,1,0,5938.59
2024-01-01,Product_B,LATAM,Software Subscription,Legacy Product Support,2024,1,1,0,3976.67
2024-01-01,Product_B,APAC,Professional Services,Consulting Project Alpha,2024,1,1,0,1900.75
2024-01-01,Product_A,EMEA,Hardware Sales,Installation Fee,2024,1,1,0,6662.32
2024-01-01,Service_C,EMEA,Professional Services,Standard Monthly Fee,2024,1,1,0,6236.0
2024-01-01,Product_B,APAC,Maintenance,Legacy Product Support,2024,1,1,0,6036.54
2024-01-01,Sales_Channel_X,APAC,Hardware Sales,Cloud Server Unit,2024,1,1,0,2970.28
2024-01-01,Service_C,North America,Maintenance,Installation Fee,2024,1,1,0,4175.51
2024-01-01,Service_C,APAC,Maintenance,Legacy Product Support,2024,1,1,0,3105.17
2024-01-01,Product_A,APAC,Software Subscription,Cloud Server Unit,2024,1,1,0,3845.56
2024-01-01,Service_C,LATAM,Software Subscription,Cloud Server Unit,2024,1,1,0,5452.18
2024-01-01,Product_B,EMEA,Maintenance,Consulting Project Alpha,2024,1,1,0,5663.3
2024-01-01,Service_C,North America,Hardware Sales,Annual Premium License,2024,1,1,0,5251.05
2024-01-01,Product_A,LATAM,Maintenance,Standard Monthly Fee,2024,1,1,0,5987.21
2024-01-01,Product_B,LATAM,Hardware Sales,Consulting Project Alpha,2024,1,1,0,7088.28
2024-01-01,Product_B,EMEA,Maintenance,Standard Monthly Fee,2024,1,1,0,4230.78
2024-01-01,Product_A,APAC,Software Subscription,Annual Premium License,2024,1,1,0,7178.52
2024-01-01,Product_B,LATAM,Professional Services,Consulting Project Alpha,2024,1,1,0,5322.52
2024-01-01,Product_A,North America,Hardware Sales,Consulting Project Alpha,2024,1,1,0,5194.01
2024-01-01,Sales_Channel_X,LATAM,Professional Services,Annual Premium License,2024,1,1,0,2393.64
2024-01-01,Product_A,LATAM,Hardware Sales,Consulting Project Alpha,2024,1,1,0,5342.03
2024-01-01,Service_C,APAC,Hardware Sales,Consulting Project Alpha,2024,1,1,0,5286.24
2024-01-01,Product_B,EMEA,Maintenance,Legacy Product Support,2024,1,1,0,7177.05
2024-01-01,Service_C,APAC,Maintenance,Cloud Server Unit,2024,1,1,0,4634.38
2024-01-01,Product_A,LATAM,Maintenance,Consulting Project Alpha,2024,1,1,0,4548.24
2024-01-01,Product_A,APAC,Professional Services,Cloud Server Unit,2024,1,1,0,5370.09
2024-01-01,Product_B,North America,Software Subscription,Annual Premium License,2024,1,1,0,5087.86
2024-01-01,Product_A,LATAM,Software Subscription,Consulting Project Alpha,2024,1,1,0,4173.61
2024-01-01,Service_C,North America,Hardware Sales,Installation Fee,2024,1,1,0,5003.69
2024-01-01,Product_A,North America,Maintenance,Legacy Product Support,2024,1,1,0,1178.89
2024-01-01,Product_B,LATAM,Software Subscription,Annual Premium License,2024,1,1,0,6652.55
2024-01-01,Product_A,North America,Maintenance,Consulting Project Alpha,2024,1,1,0,5348.76
2024-01-01,Product_B,North America,Hardware Sales,Consulting Project Alpha,2024,1,1,0,4987.3
2024-01-01,Product_A,EMEA,Software Subscription,Standard Monthly Fee,2024,1,1,0,3510.64
2024-01-01,Product_B,LATAM,Hardware Sales,Standard Monthly Fee,2024,1,1,0,3359.07
2024-01-01,Product_A,APAC,Software Subscription,Installation Fee,2024,1,1,0,4396.03
2024-01-01,Product_B,North America,Software Subscription,Consulting Project Alpha,2024,1,1,0,4686.21
2024-01-01,Service_C,APAC,Hardware Sales,Cloud Server Unit,2024,1,1,0,4652.68
2024-01-01,Product_A,APAC,Software Subscription,Cloud Server Unit,2024,1,1,0,5003.53
2024-01-01,Product_A,APAC,Maintenance,Installation Fee,2024,1,1,0,6288.42
2024-01-01,Sales_Channel_X,North America,Software Subscription,Consulting Project Alpha,2024,1,1,0,4374.23
2024-01-01,Product_A,APAC,Professional Services,Legacy Product Support,2024,1,1,0,6329.02
2024-01-01,Product_B,APAC,Professional Services,Legacy Product Support,2024,1,1,0,4116.56
2024-01-01,Service_C,North America,Maintenance,Annual Premium License,2024,1,1,0,4271.77
2024-01-01,Service_C,North America,Maintenance,Annual Premium License,2024,1,1,0,4408.0
2024-01-01,Sales_Channel_X,LATAM,Hardware Sales,Legacy Product Support,2024,1,1,0,5038.84
2024-01-01,Product_B,APAC,Software Subscription,Annual Premium License,2024,1,1,0,4766.09
2024-01-01,Product_A,North America,Maintenance,Consulting Project Alpha,2024,1,1,0,5997.13
2024-01-01,Service_C,EMEA,Software Subscription,Annual Premium License,2024,1,1,0,5428.89
2024-01-01,Sales_Channel_X,North America,Professional Services,Legacy Product Support,2024,1,1,0,1946.22
2024-01-01,Product_A,APAC,Software Subscription,Cloud Server Unit,2024,1,1,0,2786.27
2024-01-01,Product_A,North America,Software Subscription,Consulting Project Alpha,2024,1,1,0,5059.51
2024-01-01,Product_B,APAC,Software Subscription,Legacy Product Support,2024,1,1,0,6387.57
2024-01-01,Service_C,LATAM,Maintenance,Consulting Project Alpha,2024,1,1,0,6163.29
2024-01-01,Product_B,North America,Software Subscription,Annual Premium License,2024,1,1,0,4619.32
2024-01-01,Sales_Channel_X,APAC,Hardware Sales,Cloud Server Unit,2024,1,1,0,5166.24
2024-01-01,Sales_Channel_X,APAC,Professional Services,Consulting Project Alpha,2024,1,1,0,2518.15
2024-01-01,Service_C,LATAM,Software Subscription,Consulting Project Alpha,2024,1,1,0,2628.02
2024-01-01,Product_B,EMEA,Professional Services,Standard Monthly Fee,2024,1,1,0,6898.72
2024-01-01,Service_C,North America,Professional Services,Consulting Project Alpha,2024,1,1,0,4788.7
2024-01-01,Product_B,North America,Professional Services,Cloud Server Unit,2024,1,1,0,2565.77
2024-01-01,Sales_Channel_X,North America,Hardware Sales,Installation Fee,2024,1,1,0,6342.65
2024-01-01,Product_B,EMEA,Software Subscription,Legacy Product Support,2024,1,1,0,7814.37
2024-01-01,Sales_Channel_X,APAC,Maintenance,Installation Fee,2024,1,1,0,5153.48
2024-01-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2024,1,1,0,4590.8
2024-01-01,Service_C,EMEA,Professional Services,Cloud Server Unit,2024,1,1,0,4978.18
2024-01-01,Service_C,LATAM,Maintenance,Consulting Project Alpha,2024,1,1,0,4575.78
2024-01-01,Sales_Channel_X,LATAM,Professional Services,Installation Fee,2024,1,1,0,7742.37
2024-01-01,Product_A,EMEA,Hardware Sales,Installation Fee,2024,1,1,0,7695.84
2024-01-01,Service_C,LATAM,Hardware Sales,Installation Fee,2024,1,1,0,4997.94
2024-01-01,Sales_Channel_X,EMEA,Maintenance,Annual Premium License,2024,1,1,0,5475.0
2024-01-01,Product_B,APAC,Software Subscription,Installation Fee,2024,1,1,0,4955.58
2024-01-01,Service_C,LATAM,Software Subscription,Cloud Server Unit,2024,1,1,0,4705.01
2024-01-01,Product_A,North America,Software Subscription,Cloud Server Unit,2024,1,1,0,6971.25
2024-01-01,Service_C,EMEA,Maintenance,Standard Monthly Fee,2024,1,1,0,5664.18
2024-01-01,Product_A,APAC,Software Subscription,Annual Premium License,2024,1,1,0,6715.46
2024-01-01,Product_B,North America,Maintenance,Consulting Project Alpha,2024,1,1,0,6010.29
2024-01-01,Sales_Channel_X,North America,Professional Services,Legacy Product Support,2024,1,1,0,6029.52
2024-01-01,Product_A,LATAM,Maintenance,Annual Premium License,2024,1,1,0,4271.0
2024-01-01,Sales_Channel_X,APAC,Hardware Sales,Legacy Product Support,2024,1,1,0,6012.39
2024-01-01,Service_C,North America,Maintenance,Installation Fee,2024,1,1,0,9222.06
2024-01-01,Product_B,EMEA,Professional Services,Annual Premium License,2024,1,1,0,7092.01
2024-01-01,Product_A,EMEA,Professional Services,Consulting Project Alpha,2024,1,1,0,5387.27
2024-01-01,Sales_Channel_X,APAC,Hardware Sales,Cloud Server Unit,2024,1,1,0,5403.62
2024-01-01,Product_B,EMEA,Software Subscription,Consulting Project Alpha,2024,1,1,0,5650.58
2024-01-01,Service_C,EMEA,Hardware Sales,Cloud Server Unit,2024,1,1,0,4256.39
2024-01-01,Product_A,EMEA,Maintenance,Legacy Product Support,2024,1,1,0,2319.6
2024-01-01,Product_B,EMEA,Software Subscription,Annual Premium License,2024,1,1,0,5346.37
2024-01-01,Product_A,LATAM,Professional Services,Cloud Server Unit,2024,1,1,0,5069.05
2024-01-01,Product_B,APAC,Professional Services,Standard Monthly Fee,2024,1,1,0,5351.84
2024-01-01,Service_C,LATAM,Maintenance,Consulting Project Alpha,2024,1,1,0,5081.68
2024-01-01,Service_C,APAC,Hardware Sales,Consulting Project Alpha,2024,1,1,0,5331.11
2024-01-01,Product_A,EMEA,Professional Services,Installation Fee,2024,1,1,0,4555.0
2024-01-01,Product_B,LATAM,Software Subscription,Standard Monthly Fee,2024,1,1,0,5064.79
2024-01-01,Sales_Channel_X,North America,Software Subscription,Standard Monthly Fee,2024,1,1,0,2858.0
2024-01-01,Sales_Channel_X,LATAM,Professional Services,Annual Premium License,2024,1,1,0,8091.48
2024-01-01,Service_C,LATAM,Software Subscription,Installation Fee,2024,1,1,0,2700.8
2024-01-01,Service_C,APAC,Professional Services,Consulting Project Alpha,2024,1,1,0,7199.53
2024-01-01,Sales_Channel_X,APAC,Hardware Sales,Consulting Project Alpha,2024,1,1,0,5079.05
2024-01-01,Product_A,APAC,Professional Services,Annual Premium License,2024,1,1,0,5627.06
2024-01-01,Product_A,North America,Hardware Sales,Consulting Project Alpha,2024,1,1,0,5472.21
2024-01-01,Product_A,North America,Maintenance,Consulting Project Alpha,2024,1,1,0,4976.16
2024-01-01,Sales_Channel_X,North America,Software Subscription,Cloud Server Unit,2024,1,1,0,3092.83
2024-01-01,Product_B,LATAM,Maintenance,Installation Fee,2024,1,1,0,3701.17
2024-01-01,Product_A,APAC,Maintenance,Cloud Server Unit,2024,1,1,0,5532.27
2024-01-01,Sales_Channel_X,LATAM,Professional Services,Standard Monthly Fee,2024,1,1,0,6540.47
2024-01-01,Product_B,LATAM,Hardware Sales,Legacy Product Support,2024,1,1,0,4679.71
2024-01-01,Product_A,LATAM,Professional Services,Legacy Product Support,2024,1,1,0,6850.81
2024-01-01,Sales_Channel_X,APAC,Professional Services,Cloud Server Unit,2024,1,1,0,6212.19
2024-01-01,Service_C,EMEA,Hardware Sales,Cloud Server Unit,2024,1,1,0,4145.38
2024-01-01,Product_B,APAC,Maintenance,Cloud Server Unit,2024,1,1,0,6899.66
2024-01-01,Sales_Channel_X,North America,Software Subscription,Annual Premium License,2024,1,1,0,2804.49
2024-01-01,Sales_Channel_X,EMEA,Maintenance,Legacy Product Support,2024,1,1,0,5741.62
2024-01-01,Service_C,APAC,Maintenance,Installation Fee,2024,1,1,0,3172.52
2024-01-01,Product_A,APAC,Hardware Sales,Standard Monthly Fee,2024,1,1,0,5497.48
2024-01-01,Sales_Channel_X,LATAM,Software Subscription,Cloud Server Unit,2024,1,1,0,4004.56
2024-01-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2024,1,1,0,2802.08
2024-01-01,Product_A,EMEA,Hardware Sales,Consulting Project Alpha,2024,1,1,0,5473.03
2024-01-01,Product_B,APAC,Professional Services,Cloud Server Unit,2024,1,1,0,3243.69
2024-01-01,Service_C,LATAM,Hardware Sales,Legacy Product Support,2024,1,1,0,6976.74
2024-01-01,Service_C,EMEA,Hardware Sales,Consulting Project Alpha,2024,1,1,0,2289.44
2024-01-01,Product_B,LATAM,Professional Services,Legacy Product Support,2024,1,1,0,5297.73
2024-01-01,Product_A,APAC,Maintenance,Standard Monthly Fee,2024,1,1,0,4148.24
2024-01-01,Product_B,APAC,Hardware Sales,Cloud Server Unit,2024,1,1,0,4909.64
2024-01-01,Product_B,EMEA,Professional Services,Installation Fee,2024,1,1,0,2860.56
2024-01-01,Product_A,APAC,Maintenance,Standard Monthly Fee,2024,1,1,0,5824.52
2024-01-01,Service_C,North America,Hardware Sales,Standard Monthly Fee,2024,1,1,0,6594.69
2024-01-01,Sales_Channel_X,APAC,Software Subscription,Cloud Server Unit,2024,1,1,0,4967.95
2024-01-01,Product_A,APAC,Maintenance,Annual Premium License,2024,1,1,0,5812.52
2024-01-01,Sales_Channel_X,LATAM,Software Subscription,Standard Monthly Fee,2024,1,1,0,3243.16
2024-01-01,Sales_Channel_X,APAC,Professional Services,Legacy Product Support,2024,1,1,0,4525.65
2024-01-01,Product_B,LATAM,Maintenance,Consulting Project Alpha,2024,1,1,0,3330.0
2024-01-01,Product_B,North America,Professional Services,Legacy Product Support,2024,1,1,0,1271.05
2024-01-01,Product_B,LATAM,Maintenance,Installation Fee,2024,1,1,0,3489.49
2024-01-01,Service_C,APAC,Hardware Sales,Installation Fee,2024,1,1,0,5378.05
2024-01-01,Product_B,EMEA,Software Subscription,Cloud Server Unit,2024,1,1,0,3393.53
2024-01-01,Product_A,North America,Maintenance,Annual Premium License,2024,1,1,0,7321.74
2024-01-01,Sales_Channel_X,LATAM,Professional Services,Cloud Server Unit,2024,1,1,0,5399.95
2024-01-01,Service_C,LATAM,Software Subscription,Cloud Server Unit,2024,1,1,0,4555.23
2024-01-01,Product_B,EMEA,Hardware Sales,Consulting Project Alpha,2024,1,1,0,4684.4
2024-01-01,Service_C,North America,Hardware Sales,Standard Monthly Fee,2024,1,1,0,1461.55
2024-01-01,Service_C,LATAM,Software Subscription,Installation Fee,2024,1,1,0,5775.18
2024-01-01,Sales_Channel_X,North America,Software Subscription,Annual Premium License,2024,1,1,0,3042.57
2024-01-01,Product_B,APAC,Software Subscription,Cloud Server Unit,2024,1,1,0,1553.46
2024-01-01,Sales_Channel_X,LATAM,Maintenance,Standard Monthly Fee,2024,1,1,0,4805.18
2024-01-01,Product_B,EMEA,Professional Services,Cloud Server Unit,2024,1,1,0,5547.14
2024-01-01,Product_A,North America,Professional Services,Cloud Server Unit,2024,1,1,0,8181.12
2024-01-01,Sales_Channel_X,EMEA,Maintenance,Standard Monthly Fee,2024,1,1,0,4707.88
2024-01-01,Service_C,APAC,Hardware Sales,Cloud Server Unit,2024,1,1,0,6354.12
2024-01-01,Product_B,APAC,Hardware Sales,Legacy Product Support,2024,1,1,0,4286.48
2024-01-01,Product_A,North America,Professional Services,Legacy Product Support,2024,1,1,0,7955.8
2024-01-01,Service_C,North America,Professional Services,Installation Fee,2024,1,1,0,6425.63
2024-01-01,Sales_Channel_X,APAC,Maintenance,Legacy Product Support,2024,1,1,0,3819.73
2024-01-01,Sales_Channel_X,EMEA,Hardware Sales,Standard Monthly Fee,2024,1,1,0,2818.36
2024-01-01,Service_C,North America,Professional Services,Installation Fee,2024,1,1,0,2830.38
2024-01-01,Service_C,APAC,Maintenance,Cloud Server Unit,2024,1,1,0,6241.22
2024-01-01,Sales_Channel_X,EMEA,Maintenance,Installation Fee,2024,1,1,0,2738.84
2024-01-01,Sales_Channel_X,APAC,Software Subscription,Cloud Server Unit,2024,1,1,0,2215.77
2024-01-01,Service_C,LATAM,Maintenance,Legacy Product Support,2024,1,1,0,3813.12
2024-01-01,Product_A,LATAM,Hardware Sales,Standard Monthly Fee,2024,1,1,0,4837.87
2024-01-01,Sales_Channel_X,EMEA,Maintenance,Annual Premium License,2024,1,1,0,5350.7
2024-01-01,Sales_Channel_X,LATAM,Maintenance,Consulting Project Alpha,2024,1,1,0,7061.13
2024-01-01,Service_C,APAC,Software Subscription,Standard Monthly Fee,2024,1,1,0,5873.38
2024-01-01,Product_A,North America,Professional Services,Cloud Server Unit,2024,1,1,0,4210.9
2024-01-01,Service_C,EMEA,Professional Services,Consulting Project Alpha,2024,1,1,0,3760.29
2024-01-01,Product_A,LATAM,Software Subscription,Installation Fee,2024,1,1,0,2876.09
2024-01-01,Product_A,APAC,Professional Services,Standard Monthly Fee,2024,1,1,0,3416.93
2024-01-01,Service_C,EMEA,Hardware Sales,Annual Premium License,2024,1,1,0,6348.16
2024-01-01,Service_C,EMEA,Hardware Sales,Standard Monthly Fee,2024,1,1,0,8258.17
2024-01-01,Sales_Channel_X,LATAM,Professional Services,Standard Monthly Fee,2024,1,1,0,4707.61
2024-01-01,Product_B,North America,Professional Services,Consulting Project Alpha,2024,1,1,0,3665.62
2024-01-01,Service_C,LATAM,Maintenance,Consulting Project Alpha,2024,1,1,0,5645.38
2024-01-01,Product_B,APAC,Software Subscription,Annual Premium License,2024,1,1,0,6612.39
2024-01-01,Product_B,LATAM,Professional Services,Consulting Project Alpha,2024,1,1,0,2927.98
2024-01-01,Product_B,EMEA,Software Subscription,Cloud Server Unit,2024,1,1,0,2799.35
2024-01-01,Product_A,APAC,Software Subscription,Standard Monthly Fee,2024,1,1,0,5732.42
